CID,Atom number,Atom type,CEH-v2,EEQ,HirshfeldAPC
Es_EsNaCSe,1,99,0.2457792781022967,0.6420027066923938,0.915034
Es_EsO1,1,99,0.5830523764589544,0.5750674424174531,0.575028
Es_EsO1Be2,1,99,0.4411045673006607,0.2547419583521166,0.371875
Es_EsO2,1,99,1.117296956000345,0.90390101023604,1.020495
Es_EsO2Be1,1,99,0.8916439079001903,0.7169684931979665,0.692576
Es_EsO2Be2,1,99,1.2130339807816226,0.6313973519826533,0.752936
Es_EsO3,1,99,1.2451769717684051,1.100697782685467,1.054206
Es_EsO3Be1,1,99,1.1317424583806424,0.9752230923612618,0.798484
Es_EsO4,1,99,1.064150845922401,1.079891190189472,0.917368
Es_EsP,1,99,-0.8251593831179711,-1.371835398328843,-2.205992
Es_EsS1,1,99,0.6285670977792817,0.4236402086595359,0.580764
Es_EsS2,1,99,0.9613724398661144,0.5729277150201939,0.742812
Es_EsS3,1,99,1.2140207822446534,0.6609425867141729,0.696625
Es_EsS4,1,99,0.7448272421448034,0.6494271875330713,0.601049
Es_EsSiGeNBr,1,99,0.865933712618213,0.6356767213363812,0.291001
Es_EsSiO,1,99,0.5114073544178199,0.878168307132349,1.136587
Fm_Br1C11Fm1H14N4O5,1,100,0.6586808632283812,0.8411125887564594,0.492989
Fm_Br1C11Fm1H21O7P1,1,100,0.621041103894515,0.7881834055285613,0.668898
Fm_Br1C13Fm1H24N1O6P2,1,100,0.613631909885826,0.8273989967696606,0.573537
Fm_Br1C15Fm1H14N1O7,1,100,0.510829701717104,0.8256515556078567,0.471034
Fm_Br1C17F3Fm1H16N4P1,1,100,0.6581393799170616,0.7709808452884388,0.519482
Fm_Br1C3Fm1H7N1O4S1,1,100,0.8715212246288504,0.7892840643483787,0.632699
Fm_Br1C3Fm1N3,1,100,0.7655935105631044,0.6365881879587225,0.681594
Fm_Br1C4Fm1H13N3,1,100,1.0838105688666286,0.7375946895229111,0.956994
Fm_Br1C5Fm1H9O6P1S1,1,100,0.6263984009573161,0.7161480397972788,0.52318
Fm_Br1C6Fm1H11N1O2,1,100,0.6370673283053452,0.6721306378814536,0.694293
Fm_Br1C6Fm1H8N3,1,100,0.8800515885830373,0.681014392786662,0.784115
Fm_Br1C8Fm1H9N1O5,1,100,0.5374959582375276,0.7748640722651584,0.664446
Fm_C10F3Fm1H14I1N3O1P2S2,1,100,0.3291632248801769,0.7134145570083541,0.426715
Fm_C10F4Fm1H19N1O4P1,1,100,0.853273776228225,0.8376782235833087,0.714546
Fm_C10Fm1H20N2O8P1,1,100,0.6017761110410631,0.8317275747766815,0.571124
Fm_C11Cl1Fm1H12N2O1,1,100,1.1540255485995794,0.7432579950899314,0.887523
Fm_C11Fm1H16N2O10P1S2,1,100,0.8587907837723174,0.8773348734059487,0.496253
Fm_C11Fm1H25I1N1O8P2,1,100,0.5634740210406786,0.81705881395606,0.480781
Fm_C12Cl1Fm1H14N2O3,1,100,0.7978882192482315,0.7668581352598443,0.650798
Fm_C12Fm1H14N3O7S1,1,100,0.5341678705468831,0.842114431791547,0.418283
Fm_C12Fm1H18N4O5S3,1,100,0.9337849692220734,0.8507702772087644,0.50311
Fm_C12Fm1H30N4O1P1S1,1,100,0.6385198637523167,0.7377662722515801,0.59622
Fm_C13F1Fm1H38N6O3,1,100,0.5493318745014424,0.8048172065458203,0.504786
Fm_C13Fm1H18N5O1,1,100,0.9262219595338772,0.7709564053246041,0.685978
Fm_C13Fm1H24N1O6P1,1,100,0.7726806812527589,0.769643494857585,0.659821
Fm_C14Fm1H17N3O6P1S2,1,100,1.063227508861876,0.8236642179799165,0.53016
Fm_C14Fm1H24N2O6P1,1,100,0.6564433916528485,0.8421613057776077,0.607372
Fm_C15Fm1H13N2O4,1,100,0.8580071667351516,0.7822237543621704,0.750478
Fm_C16Fm1H24N3O7S1,1,100,0.7200249514795615,0.7774981263780283,0.457613
Fm_C16Fm1H25N6O3P1,1,100,0.5496440186809666,0.8571525732899571,0.489892
Fm_C16Fm1H28I2N6O3P1S1,1,100,0.3800145335208655,0.7749859610869514,0.394496
Fm_C17Fm1H17N4O4,1,100,0.8998042900683452,0.8452807087825056,0.719028
Fm_C18F3Fm1H19O5P1,1,100,0.8287879961079958,0.8198295229768267,0.793645
Fm_C1F1Fm1H3N3O6,1,100,0.615764574446541,0.8612899604173914,0.659854
Fm_C1Fm1H1O11S3,1,100,1.0677654279623907,0.7867770483755621,0.349236
Fm_C1Fm1H2N2O7S2,1,100,0.9182382205648398,0.8474653742597351,0.665196
Fm_C1Fm1H4I1N2O1,1,100,0.5876645918225467,0.724456729330751,0.745955
Fm_C1Fm1H6N3O7S1,1,100,0.8933530278808719,0.8738007074304582,0.596807
Fm_C1Fm1H6N4O2,1,100,0.8308951457240443,0.7955498857530773,0.901745
Fm_C22Fm1H15N1O6S1,1,100,0.8139047111467685,0.8668509264549651,0.626214
Fm_C25F3Fm1H23N7O4P1S1,1,100,0.6329332948679642,0.8458074301819838,0.40576
Fm_C27Fm1H40N6O7S1,1,100,0.6843534174328534,0.8219800428071409,0.472289
Fm_C2Cl1F1Fm1H7O4,1,100,0.5393090055904048,0.7833758833033776,0.614924
Fm_C2Fm1H4I1N1O4S1,1,100,0.7578959961788878,0.7260250852060475,0.571421
Fm_C2Fm1H7N3O3,1,100,0.4926353468402538,0.8166574583922448,0.67129
Fm_C3F1Fm1H11N5O3,1,100,0.6421018013693907,0.8107164600455545,0.563291
Fm_C3Fm1H5N4O4S2,1,100,0.8985749036679985,0.7853040427267008,0.500699
Fm_C4Cl2F1Fm1H8O1,1,100,0.7277269049077877,0.6411487261506031,0.714056
Fm_C4F3Fm1H8N5O4P1,1,100,0.7226091483822632,0.8627008443663562,0.662286
Fm_C4Fm1H11N5,1,100,0.7956239736317694,0.8464099573291444,0.826896
Fm_C4Fm1H12N3O2,1,100,1.3565440474568289,0.8307034732016858,1.059147
Fm_C4Fm1H14N2O2,1,100,0.8351858989370726,0.7952381268839102,0.863404
Fm_C5Cl1Fm1H13N1O4,1,100,0.6434558720194328,0.7533065220311921,0.66167
Fm_C5F1Fm1H18N3O6P1S1,1,100,0.9796706486862314,0.8367446940527081,0.54831
Fm_C5F1Fm1H5N7,1,100,0.8270759541323462,0.8451029840441457,0.769721
Fm_C5F2Fm1H8N3O7,1,100,0.7193838049994676,0.8667535250762257,0.416281
Fm_C5F3Fm1H7O5P1S1,1,100,0.847267039930691,0.8283635827373779,0.702325
Fm_C5Fm1H13N3O6P1,1,100,0.32515389815597,0.875691910128071,0.71844
Fm_C5Fm1H17N2O6P1,1,100,0.6374804840062269,0.8360549421573431,0.699003
Fm_C6F3Fm1H18N4O4P1,1,100,0.6911654066378188,0.8381861530925341,0.576836
Fm_C6Fm1H15I1N2O12P1S2,1,100,0.5865951714993756,0.722386890937802,0.317801
Fm_C6Fm1H18N2O6P2,1,100,0.8359129404884065,0.7845069690079541,0.671696
Fm_C6Fm1H19N5,1,100,1.3071019590537034,0.8384277926886381,0.955701
Fm_C6Fm1H22N4O1,1,100,1.285094914777746,0.7956283958946462,0.925128
Fm_C7Cl1Fm1H15N6O3P1,1,100,0.6868074305216809,0.8052387312884715,0.45997
Fm_C7Cl1Fm1H5N2O7,1,100,0.555305721494421,0.7864697016488313,0.546285
Fm_C7F1Fm1H16N4O3P1,1,100,0.8774379786982003,0.7731632591000889,0.654146
Fm_C7F3Fm1H12N1O2P1,1,100,0.9280224829013022,0.8099040227169232,0.834099
Fm_C7Fm1H15N5O2S1,1,100,0.6961301795250059,0.8606006359147278,0.632028
Fm_C7Fm1H20N1O4P2S1,1,100,0.8520074851947443,0.7189343234538199,0.77958
Fm_C7Fm1H20N1O7P1S2,1,100,0.8087897228586154,0.7882222008356248,0.445861
Fm_C7Fm1H23N1O2P1,1,100,1.0782382824023702,0.7085482931863052,0.830489
Fm_C7Fm1H5N4O5,1,100,0.8777739270024503,0.8605288865279134,0.847428
Fm_C7Fm1H6I1N1O5,1,100,0.4440745759542446,0.8170595282445228,0.552392
Fm_C7Fm1H7I1N6,1,100,0.5087645909772869,0.7668464718808845,0.54141
Fm_C8Cl1Fm1H14N2O10S1,1,100,0.6517304751816371,0.7799035687752864,0.33096
Fm_C8F1Fm1H6N4O5S1,1,100,0.8213781553524167,0.8046602074133089,0.498716
Fm_C8Fm1H15N3O4P1S1,1,100,0.7032157667379512,0.8271822568466685,0.793839
Fm_C9Cl1F1Fm1H13N2O2,1,100,0.6785161437894311,0.7771011252093211,0.637235
Fm_C9F3Fm1H13N2O3P1,1,100,0.8269759747330465,0.786359484936348,0.790429
Fm_C9Fm1H12N6O12,1,100,0.9887553858008716,0.8971267056131409,0.438476
Fm_C9Fm1H14I1N4O5,1,100,0.6322719221187538,0.8388669428705234,0.542954
Fm_C9Fm1H6N2O5S3,1,100,1.0053942834534657,0.8487381174832866,0.658904
Fm_C9Fm1H8N3O2S2,1,100,0.7402876849572853,0.8501687426273696,0.812051
Fm_Fm1H7N3O4,1,100,1.0087397246373382,0.90286082949633,0.868298
Fm_FmBr1,1,100,0.376167689679156,0.4054850147119508,0.361322
Fm_FmBr2,1,100,0.7145325288911296,0.5322307924785808,0.671099
Fm_FmBr3,1,100,0.7303276266694825,0.6011347080789067,0.776467
Fm_FmBr4,1,100,0.8704615171162966,0.5954620428051022,0.614424
Fm_FmBr5,1,100,0.8923185332275947,0.5841325065076425,0.49843
Fm_FmBr6,1,100,0.4706803518901183,0.6482141913138717,0.306559
Fm_FmCO,1,100,0.8318992993883885,1.0385130290003912,1.275758
Fm_FmCl1,1,100,0.3999273863301279,0.2921479549191469,0.376849
Fm_FmCl2,1,100,0.7758714826277705,0.4461024472426811,0.708012
Fm_FmCl3,1,100,0.8565716041071907,0.548171081847733,0.853483
Fm_FmCl4,1,100,1.09483306588136,0.5661163090993727,0.709075
Fm_FmCl5,1,100,1.1669659964426633,0.5724973633073762,0.587783
Fm_FmCl6,1,100,0.7127598315386421,0.6689860767511365,0.425384
Fm_FmF1,1,100,0.3880272453663471,0.4044999952412509,0.411432
Fm_FmF2,1,100,0.8066690195350652,0.6291921422571455,0.829283
Fm_FmF3,1,100,0.9386261897990064,0.7848929908848277,1.109097
Fm_FmF4,1,100,0.8636195208717583,0.903236927299099,1.236541
Fm_FmF5,1,100,1.1649002235727646,0.9626547736542806,1.131797
Fm_FmF6,1,100,1.284321824607676,1.0083526620393817,1.049027
Fm_FmGaTe,1,100,0.9591424553143496,0.5311122886536064,0.942291
Fm_FmH0Li3,1,100,-0.5433638126485124,-0.467233244637155,-0.12636
Fm_FmH1,1,100,0.4011583241269089,0.0986040501239477,0.273961
Fm_FmH1Li2,1,100,0.1264819050447791,-0.2810338135836935,0.122119
Fm_FmH1Li3,1,100,-0.0139086462020219,-0.3361609993668528,0.018263
Fm_FmH2,1,100,0.5884024586653318,0.1668751898971514,0.568185
Fm_FmH2Li1,1,100,0.6112996039508657,-0.0776995708077483,0.316622
Fm_FmH2Li2,1,100,0.3926730442516899,-0.1351491039260268,0.146349
Fm_FmH2Li3,1,100,0.2613354611450075,-0.209972907247864,0.06496
Fm_FmH3,1,100,0.7179571407722867,0.2229483600299832,0.808203
Fm_FmH3Li1,1,100,0.6916207054808933,0.0476991538161747,0.516644
Fm_FmH3Li2,1,100,0.6619116744339723,-0.0775554720829964,0.281695
Fm_FmH4,1,100,0.6878202358050665,0.258359376730358,0.706812
Fm_FmH4Li1,1,100,0.3233610921513307,0.0621808226189752,0.360858
Fm_FmH5,1,100,0.5608000202386765,0.2847194516176174,0.632022
Fm_FmH6,1,100,0.1339199480539209,0.30550334279072,0.593787
Fm_FmI,1,100,-0.4742149445168686,0.1794691892769342,-0.454467
Fm_FmI1,1,100,0.3428324428309516,0.431904626224901,0.366463
Fm_FmI2,1,100,0.6465314189865325,0.5345106784346021,0.657715
Fm_FmI3,1,100,0.5438081276300348,0.5835544630354107,0.727439
Fm_FmI4,1,100,0.5280230442913572,0.5660020222770272,0.567705
Fm_FmI5,1,100,0.4622819128475439,0.5484841230595413,0.463003
Fm_FmI6,1,100,0.3666499426122095,0.5329693520926202,0.385711
Fm_FmICa,1,100,0.6140996821559552,0.3825999050684765,0.088154
Fm_FmO1,1,100,0.6108112554693061,0.5418124153572554,0.599937
Fm_FmO1Be2,1,100,1.0299671658452736,0.3512056261770873,0.564204
Fm_FmO2,1,100,1.0202844906416473,0.8482303630221035,0.987819
Fm_FmO2Be1,1,100,0.9854404530346133,0.6258113010072658,0.671964
Fm_FmO2Be2,1,100,1.5639735543390558,0.5498240166068986,0.64795
Fm_FmO3,1,100,1.2684126653047552,0.9487960330469386,0.960068
Fm_FmO4,1,100,0.9749340179564217,0.985323867417896,0.861349
Fm_FmS1,1,100,0.6718363813685042,0.3928080425126671,0.58973
Fm_FmS2,1,100,0.885909351597423,0.5326954778765063,0.715888
Fm_FmS3,1,100,1.0335376741670887,0.610950634685548,0.682505
Fm_FmS4,1,100,0.6869032551969196,0.6187621610160761,0.562393
Fm_FmSeAs,1,100,0.3802758964106573,-0.1751821378084166,-1.098162
Fm_FmSiBe,1,100,0.1623520384046285,0.4436967305934519,0.72885
Fm_FmSiSCl,1,100,0.6815553513246322,0.3037073713186906,0.221263
Fm_FmSrBSi,1,100,-0.6026233459802681,0.7849254121127114,0.91357
Lr_Br1C10Cl1H8Lr1N2,1,103,0.5544198953066166,0.5564882987630111,0.543372
Lr_Br1C10H13Lr1N3O5,1,103,0.5296437270744137,0.6284046743950875,0.314927
Lr_Br1C12H15Lr1N2O5P1S1,1,103,0.4989712612894936,0.6910709565110873,0.437008
Lr_Br1C19H16Lr1N5O2S1,1,103,0.4349061117711341,0.676485702370643,0.271331
Lr_Br1C23H23Lr1N2O7,1,103,0.4637022359396175,0.7117325742893783,0.289623
Lr_Br1C2Cl1H2Lr1N5O1S2,1,103,0.7060506810785955,0.6541426044048126,0.439146
Lr_Br1C2H5Lr1N1O6S1,1,103,0.6379215171795937,0.6721874232942477,0.296284
Lr_Br1C4H8Lr1N2O4,1,103,0.4980268684908913,0.6752392133191012,0.498599
Lr_Br1C6H14Lr1N1O2P1,1,103,0.6393118927698147,0.566876790018811,0.569194
Lr_Br1C7F3H18Lr1N1O5P3S2,1,103,0.4838272331748346,0.6857842167734605,0.274471
Lr_Br1C9H19Lr1N7O3,1,103,0.4563293126011918,0.7089457976398287,0.249576
Lr_Br2C3H6I1Lr1N1O4S2,1,103,0.729108118545353,0.6683860916802855,0.279077
Lr_C10Cl1H10Lr1N2O5S1,1,103,0.6206168470040462,0.6875369197590406,0.145837
Lr_C10Cl1H30Lr1N3O4P1,1,103,0.3631349194268466,0.6475168192956045,0.25898
Lr_C10F1H9Lr1N5O6S1,1,103,0.7999051004477794,0.66191672964157,0.257438
Lr_C10H11Lr1N6O2,1,103,0.6885682356799558,0.6793150759880744,0.469252
Lr_C10H12Lr1N3O2S1,1,103,0.834241643408282,0.7549079139969224,0.830857
Lr_C10H19Lr1N4O5P1S1,1,103,0.6302885108753913,0.7531324435792315,0.434371
Lr_C11F3H14Lr1N4O4P1,1,103,0.7005623722609632,0.6903070526472959,0.476811
Lr_C11H11Lr1N3O3,1,103,0.7275684750537335,0.702207761565196,0.629344
Lr_C11H30Lr1N1O4P3,1,103,0.8097655980699292,0.6183989227481885,0.62002
Lr_C12Cl1H22Lr1N4O7S1,1,103,0.5097579490441407,0.6903140573909812,0.301012
Lr_C12F1H12Lr1N1O3,1,103,0.889049428039481,0.7062405550359472,0.695801
Lr_C12F1H20Lr1N2O3P1,1,103,0.7303181661023053,0.7433143438872065,0.506268
Lr_C12F3H8Lr1N4P1,1,103,0.8003525354737115,0.6559573611590124,0.591993
Lr_C12F4H11Lr1N2O5P1,1,103,0.6490971471362352,0.7173617703751147,0.458816
Lr_C12H12Lr1N4O2S1,1,103,0.8546117948273425,0.7111255785193692,0.648058
Lr_C12H19Lr1N5O8P1,1,103,0.5828855072759213,0.7685864056940943,0.220096
Lr_C13F2H17Lr1N2O3P1,1,103,0.6998996199906704,0.6682741884564256,0.562022
Lr_C13H16Lr1N1O4,1,103,0.6522504979479022,0.6860070756103387,0.587492
Lr_C13H17Lr1N2O6P1S1,1,103,0.8274377375495903,0.6918594205166664,0.425548
Lr_C14H22Lr1N5O7S2,1,103,0.6692759037050252,0.748298923155982,0.279949
Lr_C14H29Lr1N2O5P1,1,103,0.4585329230130157,0.7004977286566522,0.362845
Lr_C14H32Lr1N2O6P2,1,103,0.6501196858828057,0.6131487352987823,0.444724
Lr_C15F3H22Lr1N6O5P1S1,1,103,0.5472321209802871,0.711404313727209,0.277485
Lr_C15H25I1Lr1N6O10P1S2,1,103,0.5063208522871228,0.6434458637343097,0.269866
Lr_C15H28Lr1N3O3P1,1,103,0.5191777899997643,0.7296726039683887,0.382427
Lr_C16H37Lr1N7O8P3,1,103,0.5417984113909643,0.6913110035213508,0.26349
Lr_C17H26Lr1N3O1P2,1,103,0.759032328414996,0.6238800012341708,0.502112
Lr_C18H17Lr1N3O3,1,103,0.8570975004827666,0.687036230836529,0.666741
Lr_C18H24Lr1N2O7,1,103,0.6519983869663728,0.7231704223648425,0.545034
Lr_C18H25Lr1N6O4P1S2,1,103,0.68672193950024,0.6730029247611853,0.288382
Lr_C21F3H24Lr1N2O4P2,1,103,0.6255186018269692,0.6496560029579879,0.493542
Lr_C23Cl1H22Lr1O10S1,1,103,0.5534962048778163,0.6926729716952393,0.302977
Lr_C2H11Lr1N3O8S1,1,103,0.7531946446345708,0.7460147181797736,0.332653
Lr_C2H3Lr1N4O6S1,1,103,0.7927987821030639,0.7383984868382267,0.508164
Lr_C2H5Lr1N2O5,1,103,0.7543340572060404,0.6728833407190973,0.654147
Lr_C2H6Lr1N7O5,1,103,0.6357441430024439,0.7846511217147687,0.447691
Lr_C3F2H9I1Lr1N3O2,1,103,0.6528529049111662,0.6787510216206818,0.325281
Lr_C3F3H5Lr1N3O2P1,1,103,0.5796006893600616,0.70685268989848,0.721813
Lr_C3H14Lr1N3O2S1,1,103,0.7980006395603209,0.747885492943243,0.717495
Lr_C3H8Lr1N5O5,1,103,0.7583923172786801,0.6878026573311381,0.455112
Lr_C3H9Lr1N1O11P1S2,1,103,0.9001576262586259,0.7106763241405814,0.19828
Lr_C4F1H16Lr1N4,1,103,0.8500455670758712,0.7036257228194724,0.729332
Lr_C4F1H19Lr1N2O4P1,1,103,0.7579915745044357,0.7105830311440191,0.610255
Lr_C4F1H9Lr1O5P1S1,1,103,0.7535064854922511,0.6813674440464101,0.56047
Lr_C4H13Lr1O6P1,1,103,0.9545618924627892,0.7226852551552176,0.920082
Lr_C4H16Lr1N4O3,1,103,0.5865498741457512,0.7280217593780317,0.574669
Lr_C4H5Lr1N3O7S1,1,103,0.7205136379193189,0.7237203466552287,0.398161
Lr_C5H15Lr1N4O7P1S1,1,103,0.7078784741610178,0.7458733880040449,0.341122
Lr_C5H21Lr1N3O2,1,103,0.922502748775986,0.6729496236700321,0.740054
Lr_C5H4I1Lr1N6,1,103,0.7038494088215947,0.5752184280127635,0.557502
Lr_C5H7Lr1N6O5S2,1,103,0.7158729896559102,0.7486291500351419,0.407393
Lr_C5H8Lr1N1O6,1,103,0.6392479182556943,0.7509761004615985,0.633623
Lr_C6F3H21Lr1N1O2P2,1,103,0.6046071488272078,0.6339425700144914,0.53337
Lr_C6H16Lr1N4O1S1,1,103,0.5734469961732105,0.6979538866782626,0.555069
Lr_C6H20Lr1N1O6P2,1,103,0.8078848309902106,0.5939699727930581,0.601703
Lr_C6H22Lr1N5O3,1,103,0.6967285448921889,0.7101952044079787,0.501112
Lr_C6H7Lr1N1O8S2,1,103,0.8533953951892292,0.6327424788535341,0.359689
Lr_C6H7Lr1N4O2S1,1,103,0.8587142544503381,0.6853902693832084,0.620633
Lr_C7Cl1F1H14Lr1N2O1,1,103,0.6633498577214194,0.6311296111123352,0.558032
Lr_C7F1H18Lr1N4O4S1,1,103,0.6329849060147694,0.6895823671326573,0.316092
Lr_C7H14I1Lr1N2O5S1,1,103,0.6960681206401316,0.6521871237219552,0.423379
Lr_C7H9Lr1N2O9S1,1,103,0.7245818689948706,0.7436008596052215,0.302542
Lr_C8Cl1H8Lr1N2O5S2,1,103,0.6933634733148146,0.685198134375586,0.283572
Lr_C8F4H8Lr1N1O3P1,1,103,0.6694790193861406,0.7620024217158917,0.604488
Lr_C8H16Lr1N2O6P1S1,1,103,0.7062777229938124,0.6611432539620635,0.376784
Lr_C8H17Lr1N9O1S1,1,103,0.6498470624045047,0.7628683600212249,0.41943
Lr_C8H23Lr1N4O4P1S1,1,103,0.5383836547642114,0.6840256181945003,0.398413
Lr_C8H26I1Lr1O5P2,1,103,0.6357086072924403,0.5586282460336425,0.406877
Lr_C8H26Lr1N4O6P1,1,103,0.6595738431751696,0.645703582569934,0.42753
Lr_C8H26Lr1N5O1,1,103,0.4949113593828247,0.6846411805681245,0.49167
Lr_C8H5Lr1N1O6,1,103,0.983489412521255,0.705358193928403,0.85843
Lr_C8H5Lr1N2O5S1,1,103,0.9011988273481252,0.7278876606580054,0.719918
Lr_C8H5Lr1N4S2,1,103,0.8325317275293163,0.6720420475711206,0.535204
Lr_C9Cl1F1H7Lr1N1O4S1,1,103,0.5645707834474678,0.6203542463280818,0.317435
Lr_C9H12Lr1N2O5S1,1,103,0.8566707797560927,0.7438192311223121,0.505844
Lr_C9H12Lr1N4O6S1,1,103,0.5505390412857897,0.6963384202363292,0.114388
Lr_C9H17Lr1N3O3P1S2,1,103,0.7846402966531029,0.6617432713067172,0.400982
Lr_C9H17Lr1N5O1,1,103,0.905635620515718,0.6423917214626238,0.739287
Lr_C9H21Lr1N5O1,1,103,0.8429358625375569,0.7250640673735935,0.621724
Lr_C9H26Lr1N4O2P1,1,103,0.7578415665389646,0.6308303353658928,0.463706
Lr_LrAlSbFI,1,103,0.4508276390991688,0.3467774943370485,0.248044
Lr_LrAs,1,103,0.7168935035564209,0.2192474084699981,0.281488
Lr_LrBC,1,103,1.0445620153832154,0.3148273864054596,0.439125
Lr_LrBSeTeK,1,103,0.6677866351084094,0.1359351477028658,0.160165
Lr_LrBe,1,103,0.3814739863633164,0.3768960966016463,0.676019
Lr_LrBr1,1,103,0.1733805983801993,0.3158714802030595,0.298418
Lr_LrBr2,1,103,0.3001450680991999,0.4222178029570723,0.505779
Lr_LrBr3,1,103,0.4824746748039097,0.4729970353564862,0.652724
Lr_LrBr4,1,103,0.3646858964653345,0.4669015880468174,0.47024
Lr_LrBr5,1,103,0.2582019221683833,0.4565180268406191,0.351724
Lr_LrBr6,1,103,0.2197758440156216,0.4461184996225799,0.213403
Lr_LrBrAsCl,1,103,0.66069071747794,0.312131629054426,0.272735
Lr_LrCBe,1,103,0.7885453212580629,0.5093549660126183,0.786626
Lr_LrCSnNaBe,1,103,0.6638445950013484,0.080944884654471,0.255009
Lr_LrCTeCl,1,103,0.5069011116549158,0.4200548912657541,0.575314
Lr_LrCaBN,1,103,1.0678065188896666,0.2993256854166796,0.260172
Lr_LrCaCa,1,103,0.2680024082839709,-0.1013517836102502,0.274823
Lr_LrCaInOSe,1,103,0.7387390761692598,0.4114818716884401,0.479761
Lr_LrCl,1,103,1.4203383650333865,1.4264757554152705,1.911374
Lr_LrCl1,1,103,0.1760961590092064,0.2337399360211082,0.303787
Lr_LrCl2,1,103,0.3190466914917418,0.3630932099418351,0.537215
Lr_LrCl3,1,103,0.5234367185991802,0.4429611220938667,0.735205
Lr_LrCl4,1,103,0.4139575819302949,0.4871628956694034,0.471418
Lr_LrCl5,1,103,0.300165019429782,0.4584942808273802,0.422328
Lr_LrCl6,1,103,0.2329165759329297,0.4558766974398071,0.321903
Lr_LrClSbSeTe,1,103,0.9327250029087611,0.0533123132688508,-0.113234
Lr_LrF,1,103,2.544348482447381,2.106275937667468,2.671801
Lr_LrF1,1,103,0.3035346813228241,0.3437848806489657,0.344476
Lr_LrF2,1,103,0.6486826925604188,0.5432312188300986,0.683604
Lr_LrF3,1,103,1.068104256379926,0.6712191867541246,1.011751
Lr_LrF4,1,103,1.1456174045600838,0.7432538598605819,0.868698
Lr_LrF5,1,103,1.021643641421457,0.7540786135746999,0.807247
Lr_LrF6,1,103,0.891321011419661,0.7763480514711023,0.702396
Lr_LrGaAsSe,1,103,0.8436333368585701,0.4545029345737305,0.653868
Lr_LrGeNSbClH,1,103,0.3660626465803158,0.5227097240326781,0.68323
Lr_LrH0Li3,1,103,0.2253486308150445,-0.6005663251534175,0.024049
Lr_LrH1,1,103,0.4814337203328949,0.0505110814391801,0.284875
Lr_LrH1Li2,1,103,0.2033716887494576,-0.3563300286163737,0.145258
Lr_LrH1Li3,1,103,0.3112594524581994,-0.4204432644351731,0.045097
Lr_LrH2,1,103,0.6745928429590341,0.0890132684391288,0.475554
Lr_LrH2Li1,1,103,0.7490994833765465,-0.1707235164052924,0.312681
Lr_LrH2Li2,1,103,0.4368079135478774,-0.2948822400518648,-0.050213
Lr_LrH2Li3,1,103,0.4249734376839174,-0.3814180128175039,-0.018433
Lr_LrH3,1,103,0.8197479409696866,0.1191032538779044,0.697571
Lr_LrH3Li1,1,103,0.6929071355828698,-0.0634775970554714,0.396928
Lr_LrH3Li2,1,103,0.5727558201019715,-0.1456357888947156,0.250551
Lr_LrH4,1,103,0.7074695308641226,0.1409487273452631,0.579106
Lr_LrH4Li1,1,103,0.4334801290751304,-0.0477236247499238,0.249477
Lr_LrH5,1,103,0.5501398092449383,0.1575052356489766,0.438304
Lr_LrH6,1,103,0.3448630955467593,0.1708793705420013,0.330981
Lr_LrHBAlInGeBr,1,103,0.6819216544313244,0.4531774140805717,0.738251
Lr_LrHINaAsBrI,1,103,0.6329391543732865,0.3899728818262309,-0.085321
Lr_LrHKSnSbF,1,103,0.340395830098064,0.0702459551513841,0.292791
Lr_LrHNaPCl,1,103,0.34667492821542,-0.5158573716881323,-0.602931
Lr_LrI1,1,103,0.1973596320122113,0.3336254934338757,0.320516
Lr_LrI2,1,103,0.3770107247517615,0.4195409026419285,0.504955
Lr_LrI3,1,103,0.6167609275519894,0.4572264300427391,0.632111
Lr_LrI4,1,103,0.4981387695351056,0.4399298630484548,0.44834
Lr_LrI5,1,103,0.4423430196679669,0.42213862901118,0.328862
Lr_LrI6,1,103,0.4488449929117077,0.4071496128252284,0.245929
Lr_LrInBe,1,103,0.8005432046531118,-0.7124414423313143,0.999331
Lr_LrInClBeS,1,103,0.6920888699193586,0.070088516145405,0.147872
Lr_LrKCa,1,103,0.1387265443544683,-0.5267218228638021,-0.003819
Lr_LrKSiAsBrAs,1,103,0.343309674011788,0.2219675679931841,0.013175
Lr_LrMgS,1,103,-0.0295638865150129,-0.5299205359589454,-0.521984
Lr_LrMgSiSbSePS,1,103,0.619718685532044,0.1931629045539429,-0.011782
Lr_LrMgSr,1,103,0.3170089021348916,-0.1628392637033586,-0.221155
Lr_LrNIBr,1,103,0.813423518735414,0.6700670284327315,1.183667
Lr_LrNPAsNaCl,1,103,0.441264836408909,0.5503766024749422,0.310144
Lr_LrNaCaClS,1,103,0.6553257185102408,0.1716035994271956,0.356625
Lr_LrNaGeSbHF,1,103,0.4060166599838087,0.2800318149016145,0.52869
Lr_LrO1,1,103,0.5486150088319491,0.457904536995849,0.553492
Lr_LrO1Be2,1,103,0.5681029656708487,0.126111940591632,0.392586
Lr_LrO2,1,103,0.9017332593484042,0.6856803686679959,0.834378
Lr_LrO2Be1,1,103,0.3373459275026045,0.4709413188964444,0.518358
Lr_LrO2Be2,1,103,0.5162705492668336,0.4153886067132118,0.517764
Lr_LrO3,1,103,0.6954257716167664,0.7923438403364131,0.853313
Lr_LrO3Be1,1,103,0.4937961223196685,0.597188034848303,0.525578
Lr_LrO4,1,103,0.3383212783993934,0.8466899619798802,0.732331
